Sample name,Compound Name,Retention Time
GCMS_FAMEs_01_GCMS02_20170216,[C26] Methyl Hexacosanoate [26.023],25.8660166666667
GCMS_FAMEs_01_GCMS02_20170216,[C26] Methyl Hexacosanoate [26.023],25.8910333333333
GCMS_FAMEs_01_GCMS02_20170216,[C28] Methyl Octacosanoate [27.349],27.1671166666667
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.40681666666667
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.41933333333333
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.57571666666667
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.61325
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.76963333333333
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.7884
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.79465
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.82593333333333
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.8447
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.89473333333333
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],7.98856666666667
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],8.01985
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],8.06988333333333
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],8.14495
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],8.16371666666667
GCMS_FAMEs_01_GCMS01_20190328,[C8] Methyl Caprylate [7.812],8.31385
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],8.76423333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],8.78298333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],8.83928333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],8.87056666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.07073333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.0895
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.11451666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.1458
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.16456666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.18958333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.44605
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.45856666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.52111666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.52736666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.58366666666667
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.60243333333333
GCMS_FAMEs_01_GCMS01_20190328,[C9] Methyl Pelargonate [9.248],9.69626666666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.2342166666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.25925
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.4093666666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.4343833333333
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.4656666666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.4781833333333
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.5219666666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.6158
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.6345666666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.6533333333333
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.8097166666667
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.8972833333333
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.9098
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],10.97235
GCMS_FAMEs_01_GCMS01_20190328,[C10] Methyl Caprate [10.647],11.0786833333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],12.8802166666667
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.0115833333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.0741333333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.15545
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.1804666666667
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.218
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.2367666666667
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.2492833333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.2617833333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.2930666666667
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.3743833333333
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.50575
GCMS_FAMEs_01_GCMS01_20190328,[C12] Methyl Laurate [13.250],13.5870666666667
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.1946833333333
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.3197833333333
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.45115
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.50745
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.5262166666667
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.5887666666667
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.5950166666667
GCMS_FAMEs_01_GCMS01_20190328,[C14] Methyl Myristate [15.597],15.6825833333333
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.3652666666667
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.5028833333333
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.5279
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.5591833333333
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.5904666666667
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.7155666666667
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.7343333333333
GCMS_FAMEs_01_GCMS01_20190328,[C16] Methyl Palmitate [17.723],17.74685
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.3919833333333
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.39825
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.4545333333333
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.4733
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.6296833333333
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.6672166666667
GCMS_FAMEs_01_GCMS01_20190328,[C18] Methyl Stearate [19.663],19.6734833333333
GCMS_FAMEs_01_GCMS01_20190328,[C20] Methyl Eicosanoate [21.441],21.41245
GCMS_FAMEs_01_GCMS01_20190328,[C20] Methyl Eicosanoate [21.441],21.4374666666667
GCMS_FAMEs_01_GCMS01_20190328,[C20] Methyl Eicosanoate [21.441],21.4499833333333
GCMS_FAMEs_01_GCMS01_20190328,[C20] Methyl Eicosanoate [21.441],21.4562333333333
GCMS_FAMEs_01_GCMS01_20190328,[C20] Methyl Eicosanoate [21.441],21.4812666666667
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],22.8699333333333
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],22.8887
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],22.9012166666667
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],22.9137166666667
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],23.0576
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],23.0888666666667
GCMS_FAMEs_01_GCMS01_20190328,[C22] Methyl Docosanoate [23.082],23.1013833333333
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.4713
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.5776333333333
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.5964
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.6214166666667
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.65895
GCMS_FAMEs_01_GCMS01_20190328,[C24] Methyl Linocerate [24.603],24.7653
GCMS_FAMEs_01_GCMS01_20190328,[C26] Methyl Hexacosanoate [26.023],25.9725666666667
GCMS_FAMEs_01_GCMS01_20190328,[C26] Methyl Hexacosanoate [26.023],25.9975833333333
GCMS_FAMEs_01_GCMS01_20190328,[C26] Methyl Hexacosanoate [26.023],26.00385
GCMS_FAMEs_01_GCMS01_20190328,[C26] Methyl Hexacosanoate [26.023],26.0226166666667
GCMS_FAMEs_01_GCMS01_20190328,[C26] Methyl Hexacosanoate [26.023],26.0538833333333
GCMS_FAMEs_01_GCMS01_20190328,[C28] Methyl Octacosanoate [27.349],27.2924333333333
GCMS_FAMEs_01_GCMS01_20190328,[C28] Methyl Octacosanoate [27.349],27.3112
GCMS_FAMEs_01_GCMS01_20190328,[C28] Methyl Octacosanoate [27.349],27.3299666666667
GCMS_FAMEs_01_GCMS01_20190328,[C28] Methyl Octacosanoate [27.349],27.3487333333333
GCMS_FAMEs_01_GCMS01_20190328,[C28] Methyl Octacosanoate [27.349],27.37375
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.34403333333333
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.53795
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.68808333333333
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.72561666666667
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.74438333333333
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.7694
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.80693333333333
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],7.91326666666667
GCMS_FAMEs_01_GCMS01_20190821,[C8] Methyl Caprylate [7.812],8.06965
GCMS_FAMEs_01_GCMS01_20190821,[C9] Methyl Pelargonate [9.248],8.96416666666667
GCMS_FAMEs_01_GCMS01_20190821,[C9] Methyl Pelargonate [9.248],9.05173333333333
GCMS_FAMEs_01_GCMS01_20190821,[C9] Methyl Pelargonate [9.248],9.06425
GCMS_FAMEs_01_GCMS01_20190821,[C9] Methyl Pelargonate [9.248],9.08926666666667
GCMS_FAMEs_01_GCMS01_20190821,[C9] Methyl Pelargonate [9.248],9.35825
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.36535
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.3841166666667
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.4028833333333
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.42165
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.5405
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.5530166666667
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.6155666666667
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.8032166666667
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.8157333333333
GCMS_FAMEs_01_GCMS01_20190821,[C10] Methyl Caprate [10.647],10.8782833333333
GCMS_FAMEs_01_GCMS01_20190821,[C12] Methyl Laurate [13.250],12.7986666666667
GCMS_FAMEs_01_GCMS01_20190821,[C12] Methyl Laurate [13.250],13.0989166666667
GCMS_FAMEs_01_GCMS01_20190821,[C12] Methyl Laurate [13.250],13.1051666666667
GCMS_FAMEs_01_GCMS01_20190821,[C12] Methyl Laurate [13.250],13.1614666666667
GCMS_FAMEs_01_GCMS01_20190821,[C12] Methyl Laurate [13.250],13.1802333333333
GCMS_FAMEs_01_GCMS01_20190821,[C14] Methyl Myristate [15.597],15.4634166666667
GCMS_FAMEs_01_GCMS01_20190821,[C14] Methyl Myristate [15.597],15.48845
GCMS_FAMEs_01_GCMS01_20190821,[C14] Methyl Myristate [15.597],15.5197166666667
GCMS_FAMEs_01_GCMS01_20190821,[C14] Methyl Myristate [15.597],15.5384833333333
GCMS_FAMEs_01_GCMS01_20190821,[C14] Methyl Myristate [15.597],15.9013
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.4088166666667
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.44635
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.4526166666667
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.4713833333333
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.6027333333333
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.6340166666667
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.6590333333333
GCMS_FAMEs_01_GCMS01_20190821,[C16] Methyl Palmitate [17.723],17.6778
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.2916666666667
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.3104333333333
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.3292
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.3417166666667
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.39175
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.4105166666667
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.4292833333333
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.43555
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.5856666666667
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.6044333333333
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.61695
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.62945
GCMS_FAMEs_01_GCMS01_20190821,[C18] Methyl Stearate [19.663],19.6419666666667
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.3434166666667
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.3621833333333
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.39345
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.3997
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.4122166666667
GCMS_FAMEs_01_GCMS01_20190821,[C20] Methyl Eicosanoate [21.441],21.4247333333333
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],22.80715
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],22.8321666666667
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],22.8384333333333
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],23.0073166666667
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],23.03235
GCMS_FAMEs_01_GCMS01_20190821,[C22] Methyl Docosanoate [23.082],23.04485
GCMS_FAMEs_01_GCMS01_20190821,[C24] Methyl Linocerate [24.603],24.51485
GCMS_FAMEs_01_GCMS01_20190821,[C24] Methyl Linocerate [24.603],24.5336166666667
GCMS_FAMEs_01_GCMS01_20190821,[C24] Methyl Linocerate [24.603],24.5523833333333
GCMS_FAMEs_01_GCMS01_20190821,[C26] Methyl Hexacosanoate [26.023],25.9473166666667
GCMS_FAMEs_01_GCMS01_20190821,[C26] Methyl Hexacosanoate [26.023],25.9535666666667
GCMS_FAMEs_01_GCMS01_20190821,[C28] Methyl Octacosanoate [27.349],27.2922
GCMS_FAMEs_01_GCMS01_20190821,[C28] Methyl Octacosanoate [27.349],27.3172333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.43806666666667
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.45683333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.6007
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.62573333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.657
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.75083333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.80713333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.85091666666667
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.8822
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.91973333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],7.93223333333333
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.01355
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.13866666666667
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.16993333333334
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.20746666666667
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.2325
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.25751666666667
GCMS_FAMEs_01_GCMS01_20200110,[C8] Methyl Caprylate [7.812],8.32006666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],8.85176666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],8.87053333333333
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.02691666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.06445
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.10823333333333
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.14576666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.42725
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.43976666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.45228333333333
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.50231666666667
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.52108333333333
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.5899
GCMS_FAMEs_01_GCMS01_20200110,[C9] Methyl Pelargonate [9.248],9.70248333333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.1778833333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.2279333333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.4343666666667
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.4656333333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.4844
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.5031666666667
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.5156833333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.5407
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.60325
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.6282666666667
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.6845666666667
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.6908333333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.72835
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.8096833333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.8722333333333
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.89725
GCMS_FAMEs_01_GCMS01_20200110,[C10] Methyl Caprate [10.647],10.9598
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],12.8739333333333
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],12.9802666666667
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],12.9990333333333
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.0490833333333
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.1741833333333
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.2242166666667
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.2742666666667
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.3430833333333
GCMS_FAMEs_01_GCMS01_20200110,[C12] Methyl Laurate [13.250],13.5870333333333
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.1821333333333
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.5199166666667
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.5824666666667
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.62
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.6825666666667
GCMS_FAMEs_01_GCMS01_20200110,[C14] Methyl Myristate [15.597],15.9015
GCMS_FAMEs_01_GCMS01_20200110,[C16] Methyl Palmitate [17.723],17.5278666666667
GCMS_FAMEs_01_GCMS01_20200110,[C16] Methyl Palmitate [17.723],17.5341333333333
GCMS_FAMEs_01_GCMS01_20200110,[C16] Methyl Palmitate [17.723],17.7155333333333
GCMS_FAMEs_01_GCMS01_20200110,[C16] Methyl Palmitate [17.723],17.72805
GCMS_FAMEs_01_GCMS01_20200110,[C16] Methyl Palmitate [17.723],17.7468166666667
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.3731833333333
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.4107166666667
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.4545
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.4732666666667
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.6609333333333
GCMS_FAMEs_01_GCMS01_20200110,[C18] Methyl Stearate [19.663],19.6797
GCMS_FAMEs_01_GCMS01_20200110,[C20] Methyl Eicosanoate [21.441],21.4749666666667
GCMS_FAMEs_01_GCMS01_20200110,[C20] Methyl Eicosanoate [21.441],21.4812333333333
GCMS_FAMEs_01_GCMS01_20200110,[C22] Methyl Docosanoate [23.082],22.97625
GCMS_FAMEs_01_GCMS01_20200110,[C22] Methyl Docosanoate [23.082],23.1514
GCMS_FAMEs_01_GCMS01_20200110,[C22] Methyl Docosanoate [23.082],23.17015
GCMS_FAMEs_01_GCMS01_20200110,[C22] Methyl Docosanoate [23.082],23.2577333333333
GCMS_FAMEs_01_GCMS01_20200110,[C24] Methyl Linocerate [24.603],24.75275
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.35673333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.40678333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.42555
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.52563333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.58818333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.6132
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.7258
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.77585
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.79461666666667
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.80711666666667
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.83213333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.84465
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.86341666666667
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],7.8947
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],8.09486666666667
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],8.11988333333333
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],8.13865
GCMS_FAMEs_01_GCMS01_20200310,[C8] Methyl Caprylate [7.812],8.27626666666667
GCMS_FAMEs_01_GCMS01_20200310,[C9] Methyl Pelargonate [9.248],8.76418333333333
GCMS_FAMEs_01_GCMS01_20200310,[C9] Methyl Pelargonate [9.248],8.7892
